model,trial,seed,worst_start,max_R,band,actual_weighted_mass,actual_intersections,count_j1,weighted_j1,count_j2,weighted_j2,count_j3,weighted_j3,count_j4,weighted_j4,count_j5,weighted_j5
independent_square,3,5673012824866946814,749981,176.1389840778236,(n+1)^2<=d<=n^3,94.33333333333746,1235,0,0.0,0,0.0,80,63.9999999999999,380,-227.99999999999855,775,258.3333333333361
independent_square,3,5673012824866946814,749981,176.1389840778236,n^3<d<=n^4,67.53333333333316,295,0,0.0,0,0.0,0,0.0,33,-19.800000000000004,262,87.33333333333317
independent_square,3,5673012824866946814,749981,176.1389840778236,d>n^4,2.333333333333333,7,0,0.0,0,0.0,0,0.0,0,0.0,7,2.333333333333333
independent_square,4,15598168032123741713,435900,99.07231741115693,d<=n,442.6666666666808,2216,944,944.0,809,-755.0666666666546,377,301.6000000000021,82,-49.200000000000074,4,1.3333333333333333
independent_square,4,15598168032123741713,435900,99.07231741115693,n<d<=n^2,-52.73333333333261,1965,0,0.0,299,-279.0666666666674,553,442.4000000000041,629,-377.4000000000029,484,161.33333333333354
independent_square,4,15598168032123741713,435900,99.07231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,4,15598168032123741713,435900,99.07231741115693,(n+1)^2<=d<=n^3,76.8666666666669,666,0,0.0,0,0.0,37,29.600000000000016,174,-104.39999999999972,455,151.6666666666666
independent_square,4,15598168032123741713,435900,99.07231741115693,n^3<d<=n^4,3.0,9,0,0.0,0,0.0,0,0.0,0,0.0,9,3.0
independent_square,4,15598168032123741713,435900,99.07231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,5,13424278471330186248,454523,143.67231741115694,d<=n,412.26666666668194,2221,957,957.0,836,-780.2666666666531,349,279.2000000000018,75,-45.000000000000064,4,1.3333333333333333
independent_square,5,13424278471330186248,454523,143.67231741115694,n<d<=n^2,-47.533333333341034,2344,0,0.0,346,-322.93333333333425,753,602.4,795,-477.00000000000665,450,149.9999999999999
independent_square,5,13424278471330186248,454523,143.67231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,5,13424278471330186248,454523,143.67231741115694,(n+1)^2<=d<=n^3,113.66666666666873,1384,0,0.0,0,0.0,79,63.1999999999999,412,-247.19999999999837,893,297.6666666666672
independent_square,5,13424278471330186248,454523,143.67231741115694,n^3<d<=n^4,36.0,122,0,0.0,0,0.0,0,0.0,5,-3.0,117,39.0
independent_square,5,13424278471330186248,454523,143.67231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,6,15133472560840775736,803357,113.47231741115694,d<=n,413.86666666668265,2279,946,946.0,842,-785.8666666666528,387,309.60000000000224,97,-58.200000000000095,7,2.333333333333333
independent_square,6,15133472560840775736,803357,113.47231741115694,n<d<=n^2,-12.666666666670096,2468,0,0.0,301,-280.9333333333341,687,549.600000000003,830,-498.00000000000745,650,216.66666666666845
independent_square,6,15133472560840775736,803357,113.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,6,15133472560840775736,803357,113.47231741115694,(n+1)^2<=d<=n^3,81.33333333333391,706,0,0.0,0,0.0,36,28.800000000000015,183,-109.79999999999967,487,162.33333333333357
independent_square,6,15133472560840775736,803357,113.47231741115694,n^3<d<=n^4,1.6666666666666665,5,0,0.0,0,0.0,0,0.0,0,0.0,5,1.6666666666666665
independent_square,6,15133472560840775736,803357,113.47231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,7,8768164236184003122,373596,291.0723174111569,d<=n,414.00000000001603,2270,963,963.0,847,-790.5333333333192,365,292.000000000002,88,-52.80000000000008,7,2.333333333333333
independent_square,7,8768164236184003122,373596,291.0723174111569,n<d<=n^2,-43.066666666675815,2212,0,0.0,384,-358.40000000000106,814,651.1999999999972,722,-433.200000000005,292,97.33333333333303
independent_square,7,8768164236184003122,373596,291.0723174111569,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,7,8768164236184003122,373596,291.0723174111569,(n+1)^2<=d<=n^3,100.46666666665237,2239,0,0.0,0,0.0,124,99.19999999999978,754,-452.4000000000057,1361,453.66666666665833
independent_square,7,8768164236184003122,373596,291.0723174111569,n^3<d<=n^4,186.7333333333351,703,0,0.0,0,0.0,0,0.0,51,-30.60000000000003,652,217.33333333333513
independent_square,7,8768164236184003122,373596,291.0723174111569,d>n^4,3.666666666666667,11,0,0.0,0,0.0,0,0.0,0,0.0,11,3.666666666666667
independent_square,8,3346887413222867795,785357,105.00565074449027,d<=n,418.3333333333494,2289,963,963.0,846,-789.5999999999859,376,300.8000000000021,97,-58.200000000000095,7,2.333333333333333
independent_square,8,3346887413222867795,785357,105.00565074449027,n<d<=n^2,-18.733333333333434,2225,0,0.0,331,-308.9333333333342,657,525.6000000000043,694,-416.40000000000435,543,181.00000000000077
independent_square,8,3346887413222867795,785357,105.00565074449027,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,8,3346887413222867795,785357,105.00565074449027,(n+1)^2<=d<=n^3,69.13333333333416,773,0,0.0,0,0.0,54,43.199999999999974,229,-137.3999999999994,490,163.3333333333336
independent_square,8,3346887413222867795,785357,105.00565074449027,n^3<d<=n^4,7.0,35,0,0.0,0,0.0,0,0.0,5,-3.0,30,10.0
independent_square,8,3346887413222867795,785357,105.00565074449027,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,9,4036888401711380382,177494,195.3389840778236,d<=n,387.4666666666836,2230,932,932.0,861,-803.5999999999851,371,296.80000000000206,64,-38.40000000000005,2,0.6666666666666666
independent_square,9,4036888401711380382,177494,195.3389840778236,n<d<=n^2,-13.93333333334624,2343,0,0.0,338,-315.46666666666755,848,678.3999999999957,817,-490.20000000000715,340,113.3333333333328
independent_square,9,4036888401711380382,177494,195.3389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,9,4036888401711380382,177494,195.3389840778236,(n+1)^2<=d<=n^3,62.13333333332753,1802,0,0.0,0,0.0,106,84.79999999999983,630,-378.0000000000029,1066,355.3333333333306
independent_square,9,4036888401711380382,177494,195.3389840778236,n^3<d<=n^4,124.73333333333335,517,0,0.0,0,0.0,0,0.0,51,-30.60000000000003,466,155.33333333333337
independent_square,9,4036888401711380382,177494,195.3389840778236,d>n^4,5.666666666666665,17,0,0.0,0,0.0,0,0.0,0,0.0,17,5.666666666666665
independent_square,10,15954420470927862892,872935,99.47231741115694,d<=n,417.4000000000128,2094,934,934.0,796,-742.9333333333219,315,252.00000000000142,45,-27.00000000000002,4,1.3333333333333333
independent_square,10,15954420470927862892,872935,99.47231741115694,n<d<=n^2,-27.333333333328206,1467,0,0.0,296,-276.2666666666674,593,474.4000000000046,448,-268.79999999999876,130,43.333333333333364
independent_square,10,15954420470927862892,872935,99.47231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,10,15954420470927862892,872935,99.47231741115694,(n+1)^2<=d<=n^3,36.13333333333654,1066,0,0.0,0,0.0,46,36.8,365,-218.99999999999864,655,218.33333333333516
independent_square,10,15954420470927862892,872935,99.47231741115694,n^3<d<=n^4,43.66666666666672,145,0,0.0,0,0.0,0,0.0,5,-3.0,140,46.66666666666672
independent_square,10,15954420470927862892,872935,99.47231741115694,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,11,12689853545985403984,179149,97.5389840778236,d<=n,397.60000000001395,2143,924,924.0,813,-758.7999999999877,338,270.4000000000017,65,-39.00000000000005,3,1.0
independent_square,11,12689853545985403984,179149,97.5389840778236,n<d<=n^2,-36.46666666666687,1890,0,0.0,241,-224.93333333333388,542,433.600000000004,658,-394.80000000000354,449,149.66666666666654
independent_square,11,12689853545985403984,179149,97.5389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,11,12689853545985403984,179149,97.5389840778236,(n+1)^2<=d<=n^3,102.93333333333337,614,0,0.0,0,0.0,26,20.800000000000008,122,-73.20000000000002,466,155.33333333333337
independent_square,11,12689853545985403984,179149,97.5389840778236,n^3<d<=n^4,4.199999999999998,21,0,0.0,0,0.0,0,0.0,3,-1.7999999999999998,18,5.999999999999998
independent_square,11,12689853545985403984,179149,97.5389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,12,4291604966143500096,318569,94.07231741115693,d<=n,407.00000000001796,2420,945,945.0,863,-805.4666666666517,438,350.4000000000028,151,-90.59999999999985,23,7.666666666666663
independent_square,12,4291604966143500096,318569,94.07231741115693,n<d<=n^2,17.33333333333556,2125,0,0.0,274,-255.733333333334,539,431.20000000000397,638,-382.8000000000031,674,224.66666666666868
independent_square,12,4291604966143500096,318569,94.07231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,12,4291604966143500096,318569,94.07231741115693,(n+1)^2<=d<=n^3,40.000000000000014,330,0,0.0,0,0.0,30,24.00000000000001,90,-54.000000000000085,210,70.00000000000009
independent_square,12,4291604966143500096,318569,94.07231741115693,n^3<d<=n^4,0.46666666666666656,7,0,0.0,0,0.0,0,0.0,2,-1.2,5,1.6666666666666665
independent_square,12,4291604966143500096,318569,94.07231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,13,12514303176209966691,999035,177.67231741115694,d<=n,427.4000000000165,2244,963,963.0,855,-797.9999999999854,366,292.800000000002,54,-32.400000000000034,6,1.9999999999999998
independent_square,13,12514303176209966691,999035,177.67231741115694,n<d<=n^2,-87.26666666667538,2364,0,0.0,327,-305.20000000000084,740,592.0000000000006,864,-518.4000000000082,433,144.33333333333306
independent_square,13,12514303176209966691,999035,177.67231741115694,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,13,12514303176209966691,999035,177.67231741115694,(n+1)^2<=d<=n^3,199.86666666666503,1399,0,0.0,0,0.0,35,28.000000000000014,303,-181.799999999999,1061,353.666666666664
independent_square,13,12514303176209966691,999035,177.67231741115694,n^3<d<=n^4,8.399999999999999,28,0,0.0,0,0.0,0,0.0,1,-0.6,27,8.999999999999998
independent_square,13,12514303176209966691,999035,177.67231741115694,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,14,1810448075220651958,620756,91.80565074449026,d<=n,397.46666666668176,2207,949,949.0,835,-779.3333333333198,338,270.4000000000017,76,-45.600000000000065,9,3.0
independent_square,14,1810448075220651958,620756,91.80565074449026,n<d<=n^2,-3.8000000000001535,1995,0,0.0,339,-316.4000000000009,675,540.0000000000035,594,-356.4000000000021,387,128.9999999999993
independent_square,14,1810448075220651958,620756,91.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,14,1810448075220651958,620756,91.80565074449026,(n+1)^2<=d<=n^3,56.26666666666833,873,0,0.0,0,0.0,49,39.19999999999999,276,-165.59999999999914,548,182.66666666666748
independent_square,14,1810448075220651958,620756,91.80565074449026,n^3<d<=n^4,12.600000000000009,49,0,0.0,0,0.0,0,0.0,4,-2.4,45,15.000000000000009
independent_square,14,1810448075220651958,620756,91.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,15,18371652861380401229,667750,289.9389840778236,d<=n,415.6666666666847,2392,941,941.0,864,-806.399999999985,449,359.20000000000294,133,-79.79999999999995,5,1.6666666666666665
independent_square,15,18371652861380401229,667750,289.9389840778236,n<d<=n^2,-40.733333333339374,2746,0,0.0,309,-288.4000000000008,702,561.6000000000023,956,-573.6000000000103,779,259.66666666666936
independent_square,15,18371652861380401229,667750,289.9389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,15,18371652861380401229,667750,289.9389840778236,(n+1)^2<=d<=n^3,225.39999999999486,1785,0,0.0,0,0.0,82,65.5999999999999,437,-262.1999999999985,1266,421.99999999999346
independent_square,15,18371652861380401229,667750,289.9389840778236,n^3<d<=n^4,60.00000000000006,236,0,0.0,0,0.0,0,0.0,20,-11.999999999999996,216,72.00000000000006
independent_square,15,18371652861380401229,667750,289.9389840778236,d>n^4,0.3333333333333333,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333
independent_square,16,4767209394541770639,733619,166.00565074449025,d<=n,386.5333333333453,2064,909,909.0,782,-729.866666666656,306,244.80000000000132,64,-38.40000000000005,3,1.0
independent_square,16,4767209394541770639,733619,166.00565074449025,n<d<=n^2,-6.999999999999375,1999,0,0.0,249,-232.40000000000057,557,445.6000000000042,662,-397.2000000000036,531,177.00000000000065
independent_square,16,4767209394541770639,733619,166.00565074449025,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,16,4767209394541770639,733619,166.00565074449025,(n+1)^2<=d<=n^3,141.0666666666701,1021,0,0.0,0,0.0,31,24.80000000000001,229,-137.3999999999994,761,253.6666666666695
independent_square,16,4767209394541770639,733619,166.00565074449025,n^3<d<=n^4,16.13333333333334,54,0,0.0,0,0.0,0,0.0,2,-1.2,52,17.33333333333334
independent_square,16,4767209394541770639,733619,166.00565074449025,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,17,8217072949997476534,270,92.80565074449026,d<=n,380.4000000000161,2417,944,944.0,837,-781.1999999999864,382,305.6000000000022,185,-110.99999999999966,69,22.999999999999986
independent_square,17,8217072949997476534,270,92.80565074449026,n<d<=n^2,47.60000000000349,2068,0,0.0,297,-277.2000000000007,583,466.40000000000447,576,-345.60000000000167,612,204.00000000000142
independent_square,17,8217072949997476534,270,92.80565074449026,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,17,8217072949997476534,270,92.80565074449026,(n+1)^2<=d<=n^3,33.4,376,0,0.0,0,0.0,37,29.600000000000016,117,-70.20000000000005,222,74.00000000000003
independent_square,17,8217072949997476534,270,92.80565074449026,n^3<d<=n^4,2.1333333333333337,12,0,0.0,0,0.0,0,0.0,2,-1.2,10,3.3333333333333335
independent_square,17,8217072949997476534,270,92.80565074449026,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,18,18010541614231416064,580110,103.7389840778236,d<=n,397.6000000000166,2275,954,954.0,858,-800.7999999999853,367,293.600000000002,87,-52.20000000000008,9,3.0
independent_square,18,18010541614231416064,580110,103.7389840778236,n<d<=n^2,-10.79999999999869,1851,0,0.0,307,-286.5333333333341,658,526.4000000000043,585,-351.0000000000019,301,100.33333333333299
independent_square,18,18010541614231416064,580110,103.7389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,18,18010541614231416064,580110,103.7389840778236,(n+1)^2<=d<=n^3,46.46666666666934,1006,0,0.0,0,0.0,51,40.79999999999998,335,-200.9999999999988,620,206.66666666666816
independent_square,18,18010541614231416064,580110,103.7389840778236,n^3<d<=n^4,41.20000000000005,146,0,0.0,0,0.0,0,0.0,8,-4.8,138,46.00000000000005
independent_square,18,18010541614231416064,580110,103.7389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,19,14279817985918294756,72672,68.67231741115693,d<=n,373.66666666668146,2178,930,930.0,831,-775.5999999999867,328,262.40000000000157,78,-46.80000000000007,11,3.666666666666667
independent_square,19,14279817985918294756,72672,68.67231741115693,n<d<=n^2,16.933333333336165,1776,0,0.0,279,-260.40000000000066,635,508.00000000000506,555,-333.0000000000012,307,102.33333333333296
independent_square,19,14279817985918294756,72672,68.67231741115693,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,19,14279817985918294756,72672,68.67231741115693,(n+1)^2<=d<=n^3,37.66666666666731,736,0,0.0,0,0.0,37,29.600000000000016,241,-144.59999999999934,458,152.66666666666663
independent_square,19,14279817985918294756,72672,68.67231741115693,n^3<d<=n^4,11.133333333333338,39,0,0.0,0,0.0,0,0.0,2,-1.2,37,12.333333333333337
independent_square,19,14279817985918294756,72672,68.67231741115693,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,20,8642352814767816782,182279,99.7389840778236,d<=n,406.0666666666831,2227,946,946.0,854,-797.0666666666522,364,291.200000000002,59,-35.40000000000004,4,1.3333333333333333
independent_square,20,8642352814767816782,182279,99.7389840778236,n<d<=n^2,-50.7333333333348,1915,0,0.0,313,-292.1333333333341,687,549.600000000003,657,-394.2000000000035,258,85.99999999999986
independent_square,20,8642352814767816782,182279,99.7389840778236,n^2<d<(n+1)^2,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,20,8642352814767816782,182279,99.7389840778236,(n+1)^2<=d<=n^3,83.73333333333662,1059,0,0.0,0,0.0,49,39.19999999999999,313,-187.79999999999893,697,232.33333333333556
independent_square,20,8642352814767816782,182279,99.7389840778236,n^3<d<=n^4,31.39999999999997,111,0,0.0,0,0.0,0,0.0,6,-3.6,105,34.99999999999997
independent_square,20,8642352814767816782,182279,99.7389840778236,d>n^4,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
independent_square,21,16870189793694861261,76532,175.87231741115693,d<=n,425.2000000000141,2206,942,942.0,811,-756.9333333333211,365,292.000000000002,87,-52.20000000000008,1,0.3333333333333333
independent_square,21,16870189793694861261,76532,175.87231741115693,n<d<=n^2,-55.066666666666535,1955,0,0.0,310,-289.3333333333341,621,496.8000000000049,647,-388.2000000000033,377,125.66666666666596
