n,exact_holes,max_depth,K3_r3_ratio,K3_r3_margin,K3_bonf_ratio,K3_bonf_margin,K3_best_r,K3_best_ratio,K3_best_margin,K5_r3_ratio,K5_r3_margin,K5_bonf_ratio,K5_bonf_margin,K5_best_r,K5_best_ratio,K5_best_margin,K7_r3_ratio,K7_r3_margin,K7_bonf_ratio,K7_bonf_margin,K7_best_r,K7_best_ratio,K7_best_margin,K9_r3_ratio,K9_r3_margin,K9_bonf_ratio,K9_bonf_margin,K9_best_r,K9_best_ratio,K9_best_margin,K11_r3_ratio,K11_r3_margin,K11_bonf_ratio,K11_bonf_margin,K11_best_r,K11_best_ratio,K11_best_margin
119048,10164,8,1.03898287525,-4640.83333333,1.43191821786,-51419,3,1.03898287525,-4640.83333333,0.933349013283,7934.66666667,0.934035011088,7853,3,0.933349013283,7934.66666667,0.924393041942,9000.85714286,0.9146562731,10160,2,0.9146562731,10160,0.920702013754,9440.26666667,0.914622673207,10164,2,0.914622673207,10164,0.918767678125,9670.54545455,0.914622673207,10164,2,0.914622673207,10164
119049,10072,8,1.03972173923,-4728.83333333,1.43439256105,-51714,4,1.03936614335,-4686.5,0.934005885532,7856.53333333,0.934673957782,7777,3,0.934005885532,7856.53333333,0.925107368755,8915.89285714,0.915421381112,10069,2,0.915421381112,10069,0.921438697978,9352.64444444,0.915396181404,10072,2,0.915396181404,10072,0.919516079068,9581.53030303,0.915396181404,10072,2,0.915396181404,10072
119051,10228,8,1.03739153808,-4451.5,1.42906821446,-51081,3,1.03739153808,-4451.5,0.93259191439,8025,0.93340669125,7928,3,0.93259191439,8025,0.923755965331,9076.92857143,0.914095639684,10227,2,0.914095639684,10227,0.920103335732,9511.77777778,0.914087239922,10228,2,0.914087239922,10228,0.918189123429,9739.66666667,0.914087239922,10228,2,0.914087239922,10228
119052,10143,8,1.03914815935,-4660.66666667,1.43302086483,-51552,4,1.0390787219,-4652.4,0.933467168408,7920.86666667,0.934272418775,7825,3,0.933467168408,7920.86666667,0.924532677197,8984.53571429,0.914843933743,10138,2,0.914843933743,10138,0.920856619143,9422.17777778,0.914801935289,10143,2,0.914801935289,10143,0.918930128826,9651.53030303,0.914801935289,10143,2,0.914801935289,10143
119054,10212,8,1.03846153846,-4579,1.43227443009,-51464,3,1.03846153846,-4579,0.932828800376,7997,0.933534362558,7913,3,0.932828800376,7997,0.923951976174,9053.82142857,0.914240596704,10210,2,0.914240596704,10210,0.920276886492,9491.35555556,0.914223797604,10212,2,0.914223797604,10212,0.918350903664,9720.65151515,0.914223797604,10212,2,0.914223797604,10212
119056,10217,8,1.03842869462,-4575.16666667,1.43251915065,-51494,4,1.03833574116,-4564.1,0.932762733504,8005,0.933560677328,7910,3,0.932762733504,8005,0.923878558949,9062.71428571,0.914216839135,10213,2,0.914216839135,10213,0.920215883468,9498.77777778,0.9141832415,10217,2,0.9141832415,10217,0.918296406478,9727.3030303,0.9141832415,10217,2,0.9141832415,10217
119058,10063,8,1.04022409246,-4789,1.43330981538,-51589,3,1.04022409246,-4789,0.934244933842,7828.66666667,0.935090460112,7728,3,0.934244933842,7828.66666667,0.92526811662,8897.42857143,0.915503368106,10060,2,0.915503368106,10060,0.921569692456,9337.75555556,0.915478170304,10063,2,0.915478170304,10063,0.919631480862,9568.51515152,0.915478170304,10063,2,0.915478170304,10063
119059,10201,8,1.03897647385,-4640.5,1.43400330928,-51672,4,1.03853803576,-4588.3,0.932939131019,7984.2,0.933461561075,7922,3,0.932939131019,7984.2,0.924053860451,9042.07142857,0.914336589422,10199,2,0.914336589422,10199,0.920376545336,9479.88888889,0.914319791028,10201,2,0.914319791028,10201,0.918449396238,9709.33333333,0.914319791028,10201,2,0.914319791028,10201
119060,10203,8,1.03858698695,-4594.16666667,1.43188308416,-51420,3,1.03858698695,-4594.16666667,0.933018086119,7974.86666667,0.933344532169,7936,3,0.933018086119,7974.86666667,0.924087194932,9038.17857143,0.914328909793,10200,2,0.914328909793,10200,0.920391212647,9478.22222222,0.914303712414,10203,2,0.914303712414,10203,0.918454280755,9708.83333333,0.914303712414,10203,2,0.914303712414,10203
119062,10257,7,1.03887190427,-4628.16666667,1.43434513111,-51714,4,1.03841443954,-4573.7,0.932477196755,8039.4,0.933580823437,7908,3,0.932477196755,8039.4,0.923592030083,9097.28571429,0.913851606726,10257,2,0.913851606726,10257,0.919912314592,9535.4,0.913851606726,10257,2,0.913851606726,10257,0.917983907544,9765,0.913851606726,10257,2,0.913851606726,10257
119063,10211,9,1.03865600564,-4602.5,1.43220815871,-51460,3,1.03865600564,-4602.5,0.933022573484,7974.53333333,0.933169834457,7957,3,0.933022573484,7974.53333333,0.924047413074,9043.14285714,0.914331068426,10200,2,0.914331068426,10200,0.920340398687,9484.51111111,0.914238680362,10211,2,0.914238680362,10211,0.918398942857,9715.66666667,0.914238680362,10211,2,0.914238680362,10211
119065,10103,8,1.03983118465,-4742.5,1.43435098476,-51716,4,1.03952378953,-4705.9,0.933749352595,7888.13333333,0.93454835594,7793,3,0.933749352595,7888.13333333,0.924867269379,8945.67857143,0.915180783606,10099,2,0.915180783606,10099,0.921195238828,9382.88888889,0.91514718851,10103,2,0.91514718851,10103,0.919270859182,9612.01515152,0.91514718851,10103,2,0.91514718851,10103
119066,10264,8,1.03808811919,-4535,1.43045873717,-51253,3,1.03808811919,-4535,0.93255673324,8030.2,0.93325550535,7947,3,0.93255673324,8030.2,0.923591897411,9097.60714286,0.913829304755,10260,2,0.913829304755,10260,0.919891115478,9538.24444444,0.913795709942,10264,2,0.913795709942,10264,0.917951668262,9769.16666667,0.913795709942,10264,2,0.913795709942,10264
119067,10215,8,1.03902144731,-4646.16666667,1.43398254764,-51673,4,1.0386412692,-4600.9,0.932891005344,7990.46666667,0.933667598915,7898,3,0.932891005344,7990.46666667,0.923960879169,9053.75,0.914249960106,10210,2,0.914249960106,10210,0.920276445661,9492.44444444,0.914207966943,10215,2,0.914207966943,10215,0.918345566069,9722.34848485,0.914207966943,10215,2,0.914207966943,10215
119068,10255,8,1.03827224779,-4557,1.43193805221,-51430,3,1.03827224779,-4557,0.932596499479,8025.6,0.933097053784,7966,3,0.932596499479,8025.6,0.923662768934,9089.32142857,0.91388954211,10253,2,0.91388954211,10253,0.919964315443,9529.68888889,0.913872744986,10255,2,0.913872744986,10255,0.918026088479,9760.46969697,0.913872744986,10255,2,0.913872744986,10255
119069,10136,8,1.03915936698,-4662.66666667,1.43304302547,-51562,4,1.03907314246,-4652.4,0.933470508697,7921.6,0.933752698015,7888,3,0.933470508697,7921.6,0.924605240899,8977.17857143,0.914914881287,10131,2,0.914914881287,10131,0.920928574561,9414.95555556,0.914872888829,10136,2,0.914872888829,10136,0.919001765465,9644.37878788,0.914872888829,10136,2,0.914872888829,10136
119070,10117,8,1.03881890205,-4622.16666667,1.43116654069,-51339,3,1.03881890205,-4622.16666667,0.933592564598,7907.13333333,0.934391534392,7812,3,0.933592564598,7907.13333333,0.92472255216,8963.28571429,0.915049970606,10115,2,0.915049970606,10115,0.921062120321,9399.13333333,0.915033173763,10117,2,0.915033173763,10117,0.919143819144,9627.54545455,0.915033173763,10117,2,0.915033173763,10117
119071,10268,8,1.03849244008,-4583.33333333,1.43238907878,-51485,4,1.0384241335,-4575.2,0.932426311472,8046.06666667,0.933191121264,7955,3,0.932426311472,8046.06666667,0.923516821296,9106.92857143,0.913790931461,10265,2,0.913790931461,10265,0.919833078117,9545.55555556,0.913765736409,10268,2,0.913765736409,10268,0.917902560301,9775.42424242,0.913765736409,10268,2,0.913765736409,10268
119072,10189,8,1.03836054376,-4567.66666667,1.43018509809,-51223,3,1.03836054376,-4567.66666667,0.933116097823,7964,0.934006315507,7858,3,0.933116097823,7964,0.924185126886,9027.42857143,0.914438323031,10188,2,0.914438323031,10188,0.920499828302,9466.24444444,0.914429924751,10189,2,0.914429924751,10189,0.918568495354,9696.21212121,0.914429924751,10189,2,0.914429924751,10189
119073,10278,8,1.03851978758,-4586.66666667,1.43454855425,-51743,4,1.0379179159,-4515,0.93230539249,8060.6,0.933141854157,7961,3,0.93230539249,8060.6,0.923406229792,9120.25,0.91369999916,10276,2,0.91369999916,10276,0.919733086239,9557.62222222,0.913683202741,10278,2,0.913683202741,10278,0.917808123308,9786.83333333,0.913683202741,10278,2,0.913683202741,10278
119074,10068,8,1.03929629194,-4679.16666667,1.43252095336,-51502,3,1.03929629194,-4679.16666667,0.934018061598,7856.73333333,0.934276164402,7826,3,0.934018061598,7856.73333333,0.925159084747,8911.60714286,0.915464333104,10066,2,0.915464333104,10066,0.921490277754,9348.46666667,0.915447536826,10068,2,0.915447536826,10068,0.919567587459,9577.40909091,0.915447536826,10068,2,0.915447536826,10068
119075,10126,8,1.0395465043,-4709,1.43373504094,-51647,4,1.03935334873,-4686,0.933589194485,7907.86666667,0.934931765694,7748,3,0.933589194485,7907.86666667,0.924665426952,8970.46428571,0.915019945413,10119,2,0.915019945413,10119,0.920999370145,9407,0.914961158933,10126,2,0.914961158933,10126,0.919078121123,9635.77272727,0.914961158933,10126,2,0.914961158933,10126
119078,10174,8,1.03842439409,-4575.5,1.43086044441,-51306,3,1.03842439409,-4575.5,0.933206805623,7953.6,0.933850081459,7877,3,0.933206805623,7953.6,0.924298419043,9014.39285714,0.914585397806,10171,2,0.914585397806,10171,0.920619537894,9452.46666667,0.914560204236,10174,2,0.914560204236,10174,0.918691568094,9682.04545455,0.914560204236,10174,2,0.914560204236,10174
119079,10168,8,1.03934082976,-4684.66666667,1.43476179679,-51771,4,1.03880785025,-4621.2,0.933235359159,7950.26666667,0.93424533293,7830,3,0.933235359159,7950.26666667,0.924323048444,9011.53571429,0.914636501818,10165,2,0.914636501818,10165,0.920654168894,9448.42222222,0.914611308459,10168,2,0.914611308459,10168,0.918731440574,9677.37878788,0.914611308459,10168,2,0.914611308459,10168
119081,10103,8,1.03975305324,-4733.83333333,1.43302457991,-51565,3,1.03975305324,-4733.83333333,0.933881979493,7873.4,0.934162460846,7840,3,0.933881979493,7873.4,0.924957741849,8936.10714286,0.915183782467,10100,2,0.915183782467,10100,0.921255839863,9376.93333333,0.915158589531,10103,2,0.915158589531,10103,0.919315805666,9607.95454545,0.915158589531,10103,2,0.915158589531,10103
119082,10109,8,1.03955537641,-4710.33333333,1.43522950572,-51828,4,1.03901681194,-4646.2,0.933595337666,7907.6,0.934398145815,7812,3,0.933595337666,7907.6,0.924773325464,8958.14285714,0.91511731412,10108,2,0.91511731412,10108,0.921122326539,9392.91111111,0.915108916545,10109,2,0.915108916545,10109,0.919208968813,9620.75757576,0.915108916545,10109,2,0.915108916545,10109
119083,10135,8,1.03906938858,-4652.5,1.43111107379,-51338,3,1.03906938858,-4652.5,0.933604292804,7906.6,0.934146771579,7842,3,0.933604292804,7906.6,0.924659391229,8971.78571429,0.914908089316,10133,2,0.914908089316,10133,0.920969221281,9411.22222222,0.914891294307,10135,2,0.914891294307,10135,0.919035335426,9641.51515152,0.914891294307,10135,2,0.914891294307,10135
119084,10267,8,1.03786262918,-4508.83333333,1.43223270968,-51472,4,1.03776913775,-4497.7,0.93238442332,8051.93333333,0.932921299251,7988,3,0.93238442332,8051.93333333,0.923502377673,9109.64285714,0.913800342615,10265,2,0.913800342615,10265,0.919830819701,9546.86666667,0.913783547748,10267,2,0.913783547748,10267,0.917906687716,9776,0.913783547748,10267,2,0.913783547748,10267
119085,10172,8,1.03921988496,-4670.5,1.43243901415,-51497,3,1.03921988496,-4670.5,0.933349008411,7937.13333333,0.934030314481,7856,3,0.933349008411,7937.13333333,0.924377545451,9005.5,0.914607213335,10169,2,0.914607213335,10169,0.920677014084,9446.17777778,0.914582021245,10172,2,0.914582021245,10172,0.918737698181,9677.12121212,0.914582021245,10172,2,0.914582021245,10172
119087,10224,8,1.03859503276,-4596.16666667,1.43265847658,-51524,4,1.03853065406,-4588.5,0.932853572038,7996.26666667,0.933317658519,7941,3,0.932853572038,7996.26666667,0.923917568068,9060.42857143,0.914180389127,10220,2,0.914180389127,10220,0.92022638911,9500,0.914146800238,10224,2,0.914146800238,10224,0.918291974469,9730.36363636,0.914146800238,10224,2,0.914146800238,10224
119088,10211,8,1.03833299745,-4565,1.43210063147,-51458,3,1.03833299745,-4565,0.932855815307,7996.06666667,0.933670898831,7899,3,0.932855815307,7996.06666667,0.923960492601,9055.39285714,0.914281875588,10208,2,0.914281875588,10208,0.920294609402,9491.95555556,0.914256684133,10211,2,0.914256684133,10211,0.918373451362,9720.74242424,0.914256684133,10211,2,0.914256684133,10211
119092,10221,8,1.03858921394,-4595.66666667,1.43311053639,-51580,4,1.03838880865,-4571.8,0.932804890337,8002.4,0.933513586135,7918,3,0.932804890337,8002.4,0.92389407229,9063.60714286,0.914209182817,10217,2,0.914209182817,10217,0.920222647664,9500.84444444,0.914175595338,10221,2,0.914175595338,10221,0.91829858556,9729.98484848,0.914175595338,10221,2,0.914175595338,10221
119093,10236,8,1.03802770384,-4528.83333333,1.43061305031,-51283,3,1.03802770384,-4528.83333333,0.932699654892,8015,0.933480557212,7922,3,0.932699654892,8015,0.923791250775,9075.92857143,0.9140587608,10235,2,0.9140587608,10235,0.920111360216,9514.17777778,0.914050364001,10236,2,0.914050364001,10236,0.91818286142,9743.84848485,0.914050364001,10236,2,0.914050364001,10236
119095,10045,8,1.04060763816,-4836.16666667,1.43634913305,-51967,4,1.03986145514,-4747.3,0.93431462278,7822.8,0.935085435996,7731,3,0.93431462278,7822.8,0.925397491798,8884.78571429,0.915697552374,10040,2,0.915697552374,10040,0.921717209884,9323.08888889,0.915655569084,10045,2,0.915655569084,10045,0.919788505993,9552.78787879,0.915655569084,10045,2,0.915655569084,10045
119096,10271,8,1.03765729607,-4484.83333333,1.43136629274,-51374,3,1.03765729607,-4484.83333333,0.932260809207,8067.46666667,0.9329532478,7985,3,0.932260809207,8067.46666667,0.923430317919,9119.14285714,0.913783838248,10268,2,0.913783838248,10268,0.919776576133,9554.28888889,0.913758648485,10271,2,0.913758648485,10271,0.917861780972,9782.33333333,0.913758648485,10271,2,0.913758648485,10271
119098,10165,8,1.0395472636,-4710,1.43313069909,-51585,4,1.03950696065,-4705.2,0.933373636277,7935.06666667,0.934423751868,7810,3,0.933373636277,7935.06666667,0.924411589016,9002.42857143,0.914675309409,10162,2,0.914675309409,10162,0.920723922969,9441.62222222,0.914650120069,10165,2,0.914650120069,10165,0.918791349319,9671.78787879,0.914650120069,10165,2,0.914650120069,10165
119099,10289,8,1.03813494096,-4541.83333333,1.43195996608,-51446,3,1.03813494096,-4541.83333333,0.932289383902,8064.26666667,0.932535117843,8035,3,0.932289383902,8064.26666667,0.923383367738,9124.96428571,0.913626478812,10287,2,0.913626478812,10287,0.919691087993,9564.71111111,0.913609686059,10289,2,0.913609686059,10289,0.917756096469,9795.16666667,0.913609686059,10289,2,0.913609686059,10289
119101,10282,8,1.03836379767,-4569.16666667,1.43322054391,-51597,4,1.03809119991,-4536.7,0.932301715911,8062.93333333,0.933241534496,7951,3,0.932301715911,8062.93333333,0.923391551228,9124.14285714,0.913703495353,10278,2,0.913703495353,10278,0.919718931365,9561.55555556,0.913669910412,10282,2,0.913669910412,10282,0.91779424288,9790.78787879,0.913669910412,10282,2,0.913669910412,10282
119102,10033,8,1.04022462539,-4790.83333333,1.43337643365,-51616,3,1.04022462539,-4790.83333333,0.934495362518,7801.73333333,0.934786989303,7767,3,0.934495362518,7801.73333333,0.925548809304,8867.28571429,0.91580326107,10028,2,0.91580326107,10028,0.921851298327,9307.66666667,0.915761280247,10033,2,0.915761280247,10033,0.919913565302,9538.45454545,0.915761280247,10033,2,0.915761280247,10033
119106,10210,8,1.03876938749,-4617.66666667,1.43445334408,-51746,4,1.03819119104,-4548.8,0.932806631628,8003.13333333,0.933429046396,7929,3,0.932806631628,8003.13333333,0.923958490756,9057,0.914303225698,10207,2,0.914303225698,10207,0.920301430845,9492.57777778,0.91427803805,10210,2,0.91427803805,10210,0.918384896774,9720.84848485,0.91427803805,10210,2,0.91427803805,10210
119110,10203,8,1.03843366076,-4577.83333333,1.43221391991,-51481,3,1.03843366076,-4577.83333333,0.932859261747,7997.13333333,0.933741919234,7892,3,0.932859261747,7997.13333333,0.924015016132,9050.57142857,0.914356477206,10201,2,0.914356477206,10201,0.920359891417,9485.93333333,0.914339686005,10203,2,0.914339686005,10203,0.918444371513,9714.09090909,0.914339686005,10203,2,0.914339686005,10203
119112,10168,8,1.03934392281,-4686.33333333,1.4339865001,-51693,4,1.0389901941,-4644.2,0.933295273916,7945.33333333,0.934364295789,7818,3,0.933295273916,7945.33333333,0.924359906163,9009.64285714,0.914685338169,10162,2,0.914685338169,10162,0.920686039656,9447.24444444,0.914634965411,10168,2,0.914634965411,10168,0.918760697851,9676.57575758,0.914634965411,10168,2,0.914634965411,10168
119114,10105,8,1.0397182531,-4731,1.43280386856,-51553,3,1.0397182531,-4731,0.933806829312,7884.53333333,0.93460046678,7790,3,0.933806829312,7884.53333333,0.92491136942,8944.10714286,0.915182094464,10103,2,0.915182094464,10103,0.921229522418,9382.66666667,0.915165303827,10105,2,0.915165303827,10105,0.919299998321,9612.5,0.915165303827,10105,2,0.915165303827,10105
119116,10113,8,1.03959725534,-4716.66666667,1.43422378186,-51723,4,1.03926256758,-4676.8,0.933725108298,7894.4,0.934416870949,7812,3,0.933725108298,7894.4,0.924824780646,8954.57142857,0.915124752342,10110,2,0.915124752342,10110,0.921150810974,9392.2,0.915099566809,10113,2,0.915099566809,10113,0.919225415103,9621.54545455,0.915099566809,10113,2,0.915099566809,10113
119117,10257,8,1.03824950819,-4556.16666667,1.42979591494,-51196,3,1.03824950819,-4556.16666667,0.932672918223,8019.8,0.933057414139,7974,3,0.932672918223,8019.8,0.923703765445,9088.17857143,0.913916569423,10254,2,0.913916569423,10254,0.919996865827,9529.73333333,0.913891384101,10257,2,0.913891384101,10257,0.91805421255,9761.13636364,0.913891384101,10257,2,0.913891384101,10257
119118,10091,8,1.03966794831,-4725.16666667,1.4347369835,-51785,4,1.03919222955,-4668.5,0.933851586942,7879.46666667,0.93432562669,7823,3,0.933851586942,7879.46666667,0.924996641985,8934.25,0.915302473178,10089,2,0.915302473178,10089,0.921328057519,9371.24444444,0.915285683104,10091,2,0.915285683104,10091,0.919405483842,9600.25757576,0.915285683104,10091,2,0.915285683104,10091
119119,10166,8,1.03860984953,-4599.16666667,1.43226521378,-51491,3,1.03860984953,-4599.16666667,0.933294156824,7945.93333333,0.934452102519,7808,3,0.933294156824,7945.93333333,0.924363151854,9009.78571429,0.914681956699,10163,2,0.914681956699,10163,0.920696297167,9446.57777778,0.9146567718,10166,2,0.9146567718,10166,0.918774630005,9675.48484848,0.9146567718,10166,2,0.9146567718,10166
119121,10207,8,1.03917025545,-4666,1.43362631274,-51654,4,1.03892344759,-4636.6,0.933037835478,7976.6,0.933538167074,7917,3,0.933037835478,7976.6,0.924109578856,9040.14285714,0.914330806491,10205,2,0.914330806491,10205,0.920409033205,9480.95555556,0.91431401684,10207,2,0.91431401684,10207,0.918469709816,9711.96969697,0.91431401684,10207,2,0.91431401684,10207
119122,10153,8,1.03923708467,-4674,1.43240543309,-51509,3,1.03923708467,-4674,0.93344694235,7927.93333333,0.934159936871,7843,3,0.93344694235,7927.93333333,0.924529054247,8990.25,0.914793237185,10150,2,0.914793237185,10150,0.920841564857,9429.51111111,0.914768052921,10153,2,0.914768052921,10153,0.918909083786,9659.71212121,0.914768052921,10153,2,0.914768052921,10153
119124,10168,8,1.03907133183,-4654.33333333,1.43306134784,-51588,4,1.0389778718,-4643.2,0.933322700156,7942.86666667,0.933942782311,7869,3,0.933322700156,7942.86666667,0.924390610984,9006.89285714,0.914677143145,10164,2,0.914677143145,10164,0.920708393495,9445.53333333,0.914643564689,10168,2,0.914643564689,10168,0.918778675238,9675.40909091,0.914643564689,10168,2,0.914643564689,10168
119125,10327,8,1.0380370759,-4531.16666667,1.43137880378,-51388,3,1.0380370759,-4531.16666667,0.932095417978,8089.13333333,0.932339979014,8060,3,0.932095417978,8089.13333333,0.923145555389,9155.28571429,0.91332633788,10325,2,0.91332633788,10325,0.919429730675,9597.93333333,0.913309548793,10327,2,0.913309548793,10327,0.917482400076,9829.90909091,0.913309548793,10327,2,0.913309548793,10327
119131,10161,8,1.03889975461,-4634.16666667,1.43297714281,-51581,4,1.03879510791,-4621.7,0.933298078026,7946.26666667,0.933661263651,7903,3,0.933298078026,7946.26666667,0.924438523258,9001.71428571,0.914715733101,10160,2,0.914715733101,10160,0.920762298086,9439.66666667,0.91470733898,10161,2,0.91470733898,10161,0.918835720189,9669.18181818,0.91470733898,10161,2,0.91470733898,10161
119132,10260,8,1.03786556089,-4511,1.43095893631,-51341,3,1.03786556089,-4511,0.932460352102,8046.13333333,0.933636638351,7906,3,0.932460352102,8046.13333333,0.923568874382,9105.39285714,0.913902226102,10257,2,0.913902226102,10257,0.919907516219,9541.57777778,0.913877043951,10260,2,0.913877043951,10260,0.917988729588,9770.16666667,0.913877043951,10260,2,0.913877043951,10260
119133,10142,8,1.03914532497,-4663.5,1.43312096564,-51599,4,1.03910671267,-4658.9,0.933448051058,7928.53333333,0.934149228174,7845,3,0.933448051058,7928.53333333,0.924574395244,8985.67857143,0.914893438426,10139,2,0.914893438426,10139,0.920907631713,9422.51111111,0.914868256486,10142,2,0.914868256486,10142,0.918986012323,9651.43939394,0.914868256486,10142,2,0.914868256486,10142
119134,10154,8,1.03850146334,-4586.83333333,1.43167357765,-51427,3,1.03850146334,-4586.83333333,0.933312628357,7944.73333333,0.934091023553,7852,3,0.933312628357,7944.73333333,0.924448819936,9000.71428571,0.914810213709,10149,2,0.914810213709,10149,0.920791713533,9436.4,0.914768244162,10154,2,0.914768244162,10154,0.918875155097,9664.72727273,0.914768244162,10154,2,0.914768244162,10154
119136,10190,8,1.03928843227,-4680.66666667,1.43339544722,-51633,4,1.03914182111,-4663.2,0.933101665324,7970,0.933403840988,7934,3,0.933101665324,7970,0.924229152277,9027.03571429,0.914475893097,10189,2,0.914475893097,10189,0.920541416719,9466.37777778,0.914467499328,10190,2,0.914467499328,10190,0.91860880664,9696.62121212,0.914467499328,10190,2,0.914467499328,10190
119137,10235,8,1.03833261987,-4566.83333333,1.43208239254,-51477,3,1.03833261987,-4566.83333333,0.932663516232,8022.26666667,0.933530305447,7919,3,0.932663516232,8022.26666667,0.923792716429,9079.10714286,0.914107288248,10233,2,0.914107288248,10233,0.920127434988,9515.77777778,0.914090500852,10235,2,0.914090500852,10235,0.918206592309,9744.62121212,0.914090500852,10235,2,0.914090500852,10235
119138,10179,8,1.03945564527,-4700.66666667,1.4343618325,-51749,4,1.03908912354,-4657,0.933243801306,7953.2,0.933505682486,7922,3,0.933243801306,7953.2,0.924338042558,9014.21428571,0.914569658715,10178,2,0.914569658715,10178,0.920644593291,9454.24444444,0.914561265088,10179,2,0.914561265088,10179,0.918708988863,9684.84848485,0.914561265088,10179,2,0.914561265088,10179
119141,10179,8,1.03897622705,-4643.66666667,1.43200913204,-51470,3,1.03897622705,-4643.66666667,0.933270102931,7950.26666667,0.93379273298,7888,3,0.933270102931,7950.26666667,0.924335451272,9014.75,0.914580203289,10177,2,0.914580203289,10177,0.920643793675,9454.57777778,0.914563416456,10179,2,0.914563416456,10179,0.918709128196,9685.07575758,0.914563416456,10179,2,0.914563416456,10179
119142,10191,8,1.03934101045,-4687.16666667,1.43450672307,-51768,4,1.03888217421,-4632.5,0.933154834847,7964.06666667,0.933927582213,7872,3,0.933154834847,7964.06666667,0.924220378084,9028.53571429,0.914488593443,10188,2,0.914488593443,10188,0.92053441365,9467.68888889,0.914463413406,10191,2,0.914463413406,10191,0.918602731754,9697.83333333,0.914463413406,10191,2,0.914463413406,10191
119143,10170,8,1.03923996094,-4675.16666667,1.43253904971,-51534,3,1.03923996094,-4675.16666667,0.933395443571,7935.46666667,0.934104395558,7851,3,0.933395443571,7935.46666667,0.924436541443,9002.85714286,0.91465717667,10168,2,0.91465717667,10168,0.920735773165,9443.77777778,0.914640390119,10170,2,0.914640390119,10170,0.918796333105,9674.84848485,0.914640390119,10170,2,0.914640390119,10170
119145,10241,8,1.03873011876,-4614.5,1.43245625079,-51525,4,1.03865458055,-4605.5,0.932733503994,8014.46666667,0.933559947963,7916,3,0.932733503994,8014.46666667,0.923812821112,9077.32142857,0.91405430358,10240,2,0.91405430358,10240,0.920123099305,9516.93333333,0.914045910445,10241,2,0.914045910445,10241,0.918189448304,9747.31818182,0.914045910445,10241,2,0.914045910445,10241
119148,10299,8,1.03764365887,-4485.16666667,1.4304562393,-51288,3,1.03764365887,-4485.16666667,0.932191895793,8079.2,0.93279786484,8007,3,0.932191895793,8079.2,0.923294977675,9139.25,0.913594856817,10295,2,0.913594856817,10295,0.919617804934,9577.37777778,0.913561285124,10299,2,0.913561285124,10299,0.917690730449,9806.98484848,0.913561285124,10299,2,0.913561285124,10299
119149,10144,8,1.03971357992,-4731.83333333,1.43455673149,-51777,4,1.03933981821,-4687.3,0.933519095139,7921.13333333,0.934300749482,7828,3,0.933519095139,7921.13333333,0.924618394975,8981.64285714,0.914871295605,10143,2,0.914871295605,10143,0.920932986802,9420.75555556,0.914862902752,10144,2,0.914862902752,10144,0.919001596422,9650.87878788,0.914862902752,10144,2,0.914862902752,10144
119150,10197,8,1.0389131347,-4636.5,1.43235417541,-51515,3,1.0389131347,-4636.5,0.933168275283,7963,0.934167016366,7844,3,0.933168275283,7963,0.924182303219,9033.67857143,0.914460763743,10192,2,0.914460763743,10192,0.920493868606,9473.15555556,0.914418799832,10197,2,0.914418799832,10197,0.918560892178,9703.46969697,0.914418799832,10197,2,0.914418799832,10197
119153,10105,8,1.0398814969,-4752,1.43515480097,-51850,4,1.03932423019,-4685.6,0.933769187515,7891.6,0.934420451017,7814,3,0.933769187515,7891.6,0.924914965273,8946.60714286,0.915209856235,10103,2,0.915209856235,10103,0.921242249694,9384.22222222,0.915193071093,10105,2,0.915193071093,10105,0.919317511048,9613.56060606,0.915193071093,10105,2,0.915193071093,10105
119155,10274,8,1.03826948093,-4560,1.43215979187,-51494,3,1.03826948093,-4560,0.932430307862,8051.26666667,0.933489992027,7925,3,0.932430307862,8051.26666667,0.923500902186,9115.25,0.913809743611,10270,2,0.913809743611,10270,0.919827115941,9553,0.913776173891,10274,2,0.913776173891,10274,0.917901816198,9782.40909091,0.913776173891,10274,2,0.913776173891,10274
119156,10092,8,1.03966648763,-4726.5,1.43338984189,-51641,4,1.03958592098,-4716.9,0.933937023734,7871.8,0.934472456276,7808,3,0.933937023734,7871.8,0.925051133448,8930.60714286,0.915321091678,10090,2,0.915321091678,10090,0.921368998997,9369.35555556,0.915304306959,10092,2,0.915304306959,10092,0.919439324257,9599.28787879,0.915304306959,10092,2,0.915304306959,10092
119159,10170,8,1.03863045734,-4603.16666667,1.43168371671,-51439,3,1.03863045734,-4603.16666667,0.93321528378,7958,0.933727204827,7897,3,0.93321528378,7958,0.924361567318,9013,0.914668636024,10168,2,0.914668636024,10168,0.920693452539,9450.08888889,0.914651851728,10170,2,0.914651851728,10170,0.918771125008,9679.15151515,0.914651851728,10170,2,0.914651851728,10170
119160,10215,8,1.03847487971,-4584.66666667,1.43262000671,-51551,4,1.03841389728,-4577.4,0.932912610496,7994.13333333,0.933903994629,7876,3,0.932912610496,7994.13333333,0.92398725603,9057.67857143,0.914308492783,10211,2,0.914308492783,10211,0.920318152997,9494.88888889,0.914274924471,10215,2,0.914274924471,10215,0.918395307557,9724.01515152,0.914274924471,10215,2,0.914274924471,10215
