n,K,event,old_best_r,new_best_r,best_ratio,best_margin,exact_holes,max_depth
113101,5,best_r_change,3,2,0.932334815784,7653,9752,8
113102,5,best_r_change,2,3,0.933695248537,7499.2,9609,8
113106,5,best_r_change,3,2,0.933018584337,7576,9679,8
113107,5,best_r_change,2,3,0.933421745191,7530.46666667,9645,8
113112,5,best_r_change,3,2,0.933570266638,7514,9610,8
113113,5,best_r_change,2,3,0.934024677388,7462.66666667,9571,8
113128,5,best_r_change,3,2,0.932960893855,7584,9677,8
113129,5,best_r_change,2,3,0.932513620145,7634.66666667,9745,8
113132,5,best_r_change,3,2,0.931973270162,7696,9779,8
113133,5,best_r_change,2,3,0.932314473525,7657.46666667,9762,8
113137,5,best_r_change,3,2,0.932833644166,7599,9703,8
113138,5,best_r_change,2,3,0.932844844349,7597.8,9711,8
113139,5,best_r_change,3,2,0.932985089138,7582,9686,8
113140,5,best_r_change,2,3,0.932342820105,7654.73333333,9763,8
113141,5,best_r_change,3,2,0.93261505555,7624,9717,8
113142,5,best_r_change,2,3,0.932795955525,7603.6,9706,8
113171,5,best_r_change,3,2,0.933313304645,7547,9640,8
113172,5,best_r_change,2,3,0.931753437246,7723.6,9825,8
113179,5,best_r_change,3,2,0.932531653399,7636,9752,8
113180,5,best_r_change,2,3,0.932519290805,7637.46666667,9745,8
113183,5,best_r_change,3,2,0.932684237032,7619,9695,8
113184,5,best_r_change,2,3,0.933042950712,7578.46666667,9691,8
113201,5,best_r_change,3,2,0.9327832793,7609,9708,8
113202,5,best_r_change,2,3,0.933170203118,7565.26666667,9674,8
113204,5,best_r_change,3,2,0.932520052295,7639,9741,8
113205,5,best_r_change,2,3,0.933025926417,7581.8,9674,8
113209,5,best_r_change,3,2,0.93285869498,7601,9714,8
113210,5,best_r_change,2,3,0.933740246739,7501.26666667,9617,8
113211,5,best_r_change,3,2,0.932329897271,7661,9773,8
113212,5,best_r_change,2,3,0.932072571812,7690.2,9800,8
113218,5,best_r_change,3,2,0.93327032804,7555,9659,8
113219,5,best_r_change,2,3,0.932437723939,7649.33333333,9764,8
113231,5,best_r_change,3,2,0.93190027466,7711,9792,8
113232,5,best_r_change,2,3,0.93256382177,7635.93333333,9739,8
113237,5,best_r_change,3,2,0.933210876304,7563,9650,8
113239,5,best_r_change,2,3,0.933125513295,7572.8,9676,8
113250,5,best_r_change,3,2,0.932,7701,9773,8
113251,5,best_r_change,2,3,0.932797061395,7610.8,9712,8
113264,5,best_r_change,3,2,0.932520483119,7643,9739,8
113265,5,best_r_change,2,3,0.932386880325,7658.2,9758,8
113270,5,best_r_change,3,2,0.93216209058,7684,9793,8
113271,5,best_r_change,2,3,0.933325093507,7552.33333333,9675,8
113272,5,best_r_change,3,2,0.932560562187,7639,9728,8
113273,5,best_r_change,2,3,0.932238632919,7675.53333333,9786,8
113289,5,best_r_change,3,2,0.932235256733,7677,9761,7
113290,5,best_r_change,2,3,0.932128755112,7689.13333333,9798,8
113294,5,best_r_change,3,2,0.931611559306,7748,9844,8
113295,5,best_r_change,2,3,0.932341821498,7665.33333333,9784,8
113297,5,best_r_change,3,2,0.932372437046,7662,9767,8
113298,5,best_r_change,2,3,0.932897315045,7602.6,9708,7
113301,5,best_r_change,3,2,0.931845261736,7722,9822,8
113302,5,best_r_change,2,3,0.93237542144,7662,9781,8
113306,5,best_r_change,3,2,0.932669055478,7629,9730,8
113307,5,best_r_change,2,3,0.932994431059,7592.2,9698,8
113310,5,best_r_change,3,2,0.932327243844,7668,9772,8
113311,5,best_r_change,2,3,0.933601621496,7523.66666667,9632,8
113312,5,best_r_change,3,2,0.932319613104,7669,9769,8
113313,5,best_r_change,2,3,0.932044278532,7700.26666667,9814,8
113315,5,best_r_change,3,2,0.933124476018,7578,9690,8
113316,5,best_r_change,2,3,0.933252144446,7563.6,9681,8
113318,5,best_r_change,3,2,0.931979032457,7708,9812,8
113319,5,best_r_change,2,3,0.933335098262,7554.4,9669,8
113326,5,best_r_change,3,2,0.932592697175,7639,9731,8
113327,5,best_r_change,2,3,0.931981493083,7708.33333333,9837,8
113330,5,best_r_change,3,2,0.932109767934,7694,9798,8
113331,5,best_r_change,2,3,0.93301450324,7591.53333333,9696,8
113332,5,best_r_change,3,2,0.932516853139,7648,9751,8
113333,5,best_r_change,2,3,0.932946273371,7599.4,9708,8
113337,3,best_r_change,3,4,1.03960136584,-4488.3,9583,8
113338,3,best_r_change,4,3,1.03663084461,-4151.66666667,9771,7
113345,5,best_r_change,3,2,0.932498125193,7651,9748,8
113346,5,best_r_change,2,3,0.932919850134,7603.26666667,9724,8
113353,5,best_r_change,3,2,0.933058675112,7588,9720,8
113354,5,best_r_change,2,3,0.931551893478,7758.86666667,9862,8
113363,5,best_r_change,3,2,0.933038116493,7591,9684,8
113364,5,best_r_change,2,3,0.932679392635,7631.73333333,9740,8
113373,5,best_r_change,3,2,0.932797050444,7619,9741,8
113374,5,best_r_change,2,3,0.933071662521,7587.93333333,9702,8
113376,5,best_r_change,3,2,0.932419559695,7662,9744,8
113377,5,best_r_change,2,3,0.932639483023,7637.13333333,9757,8
113380,5,best_r_change,3,2,0.932360204622,7669,9766,8
113381,5,best_r_change,2,3,0.932219684074,7685,9801,8
113389,5,best_r_change,3,2,0.932392030973,7666,9770,8
113390,5,best_r_change,2,3,0.933141076521,7581.13333333,9681,8
113393,5,best_r_change,3,2,0.932438510314,7661,9765,8
113394,5,best_r_change,2,3,0.932712489197,7630,9747,8
113406,5,best_r_change,3,2,0.934104015661,7473,9559,8
113407,5,best_r_change,2,3,0.93274665585,7627,9749,8
113436,5,best_r_change,3,2,0.932508198456,7656,9767,8
113437,5,best_r_change,2,3,0.932201427518,7690.86666667,9816,8
113438,5,best_r_change,3,2,0.932068618981,7706,9769,8
113439,5,best_r_change,2,3,0.932797362459,7623.4,9744,8
113442,5,best_r_change,3,2,0.932167980113,7695,9795,8
113443,5,best_r_change,2,3,0.932323722045,7677.4,9781,8
113468,5,best_r_change,3,2,0.932712306553,7635,9738,7
113469,5,best_r_change,2,3,0.933167061782,7583.46666667,9700,8
113483,3,best_r_change,3,4,1.03812289065,-4326.3,9668,8
113484,3,best_r_change,4,3,1.03692591026,-4190.5,9828,8
113491,5,best_r_change,3,2,0.933906653391,7501,9615,8
113492,5,best_r_change,2,3,0.933372102586,7561.73333333,9678,8
113508,5,best_r_change,3,2,0.932401240441,7673,9791,8
113509,5,best_r_change,2,3,0.932113459432,7705.73333333,9836,8
113526,5,best_r_change,3,2,0.93200676497,7719,9821,8
113527,5,best_r_change,2,3,0.93292873061,7614.4,9734,8
113547,5,best_r_change,3,2,0.932530141703,7661,9787,8
113548,5,best_r_change,2,3,0.93248317892,7666.4,9796,8
113562,5,best_r_change,3,2,0.932679945757,7645,9774,8
113563,5,best_r_change,2,3,0.933684973686,7530.93333333,9651,8
113564,5,best_r_change,3,2,0.933218273396,7584,9690,7
113565,5,best_r_change,2,3,0.933830552253,7514.53333333,9631,8
113570,5,best_r_change,3,2,0.931839394206,7741,9849,8
113571,5,best_r_change,2,3,0.932981130746,7611.4,9729,8
113572,5,best_r_change,3,2,0.932333673793,7685,9796,8
113573,5,best_r_change,2,3,0.932726381564,7640.46666667,9769,8
113582,5,best_r_change,3,2,0.933325703016,7573,9688,8
113583,5,best_r_change,2,3,0.933301638449,7575.8,9697,8
113603,5,best_r_change,3,2,0.932132073977,7710,9838,8
113604,5,best_r_change,2,3,0.933691888783,7532.86666667,9649,8
113609,5,best_r_change,3,2,0.933420767721,7564,9665,8
113610,5,best_r_change,2,3,0.933460669542,7559.53333333,9679,8
113624,5,best_r_change,3,2,0.933112722664,7600,9697,8
113625,3,best_r_change,3,4,1.03797579758,-4315,9765,8
113625,5,best_r_change,2,3,0.932650971764,7652.53333333,9765,8
113626,3,best_r_change,4,3,1.03720245953,-4227.16666667,9774,8
113628,5,best_r_change,3,2,0.932314218326,7691,9802,8
113629,5,best_r_change,2,3,0.931579673029,7774.53333333,9904,8
113645,5,best_r_change,3,2,0.932720313256,7646,9756,8
113646,5,best_r_change,2,3,0.934031994087,7497,9628,8
113653,5,best_r_change,3,2,0.933411348579,7568,9684,8
113654,5,best_r_change,2,3,0.934072418627,7492.93333333,9625,8
113657,5,best_r_change,3,2,0.933246522432,7587,9689,8
113658,5,best_r_change,2,3,0.932463472288,7676.06666667,9793,8
113662,5,best_r_change,3,2,0.932501627633,7672,9775,8
113663,5,best_r_change,2,3,0.931819501509,7749.6,9864,8
113672,3,best_r_change,3,4,1.03749472166,-4262.1,9796,8
113673,3,best_r_change,4,3,1.03719440852,-4228,9780,9
113686,5,best_r_change,3,2,0.931856165227,7747,9849,8
113687,5,best_r_change,2,3,0.933844092406,7521.06666667,9631,8
113688,5,best_r_change,3,2,0.933317500528,7581,9702,8
113689,5,best_r_change,2,3,0.933460581059,7564.8,9678,8
113698,5,best_r_change,3,2,0.932839627786,7636,9746,8
113699,5,best_r_change,2,3,0.932941655893,7624.46666667,9746,8
113703,5,best_r_change,3,2,0.931576123761,7780,9890,8
113704,5,best_r_change,2,3,0.933628837449,7546.66666667,9673,8
113728,5,best_r_change,3,2,0.932505627462,7676,9772,8
113729,5,best_r_change,2,3,0.932762971626,7646.8,9772,8
113730,5,best_r_change,3,2,0.932577156423,7668,9777,8
113731,5,best_r_change,2,3,0.932451134695,7682.4,9810,8
113750,5,best_r_change,3,2,0.932465934066,7682,9796,8
113752,5,best_r_change,2,3,0.932967625478,7625.06666667,9755,8
113774,5,best_r_change,3,2,0.93315696029,7605,9701,8
113775,5,best_r_change,2,3,0.932211821578,7712.6,9832,8
113777,5,best_r_change,3,2,0.93286868172,7638,9735,8
113778,5,best_r_change,2,3,0.93234837432,7697.26666667,9811,8
113793,5,best_r_change,3,2,0.932623272082,7667,9779,8
113794,5,best_r_change,2,3,0.933316343568,7588.2,9701,8
113798,5,best_r_change,3,2,0.933399532505,7579,9692,8
113799,5,best_r_change,2,3,0.9327059113,7658,9783,8
113800,5,best_r_change,3,2,0.93341827768,7577,9704,7
113801,5,best_r_change,2,3,0.932602232552,7669.93333333,9791,8
113809,5,best_r_change,3,2,0.933230236625,7599,9697,7
113810,5,best_r_change,2,3,0.933300530123,7591.06666667,9713,8
113812,5,best_r_change,3,2,0.932133694162,7724,9830,8
113813,5,best_r_change,2,3,0.932371521707,7697,9811,8
113830,3,best_r_change,3,4,1.03778265835,-4300.8,9784,8
113831,3,best_r_change,4,3,1.03703882656,-4216.16666667,9845,8
113835,5,best_r_change,3,2,0.933711073044,7546,9655,8
113836,5,best_r_change,2,3,0.93238401443,7697.13333333,9829,8
113842,5,best_r_change,3,2,0.931940760001,7748,9864,8
113843,5,best_r_change,2,3,0.933239637044,7600.2,9704,8
113850,5,best_r_change,3,2,0.931400966184,7810,9906,8
113851,5,best_r_change,2,3,0.932719665762,7659.93333333,9774,8
113859,5,best_r_change,3,2,0.932504237698,7685,9818,8
113860,5,best_r_change,2,3,0.933042332689,7623.8,9765,8
113866,5,best_r_change,3,2,0.932490822546,7687,9791,7
113867,5,best_r_change,2,3,0.933031811968,7625.46666667,9747,8
113872,3,best_r_change,3,4,1.03873120697,-4410.4,9720,8
113873,3,best_r_change,4,3,1.03714518221,-4229.83333333,9784,8
113880,3,best_r_change,3,4,1.03887513172,-4427.1,9747,8
113881,3,best_r_change,4,3,1.03726258112,-4243.5,9747,8
113882,5,best_r_change,3,2,0.932623241601,7673,9789,8
113883,5,best_r_change,2,3,0.932910677333,7640.33333333,9746,8
113890,5,best_r_change,3,2,0.932645535166,7671,9796,8
113891,5,best_r_change,2,3,0.932822318416,7650.93333333,9777,8
113908,5,best_r_change,3,2,0.932138216807,7730,9826,8
113909,5,best_r_change,2,3,0.933466773184,7578.73333333,9708,8
113919,5,best_r_change,3,2,0.932346667369,7707,9810,8
113920,5,best_r_change,2,3,0.933101006554,7621.13333333,9743,8
113924,5,best_r_change,3,2,0.933499526,7576,9690,8
113925,5,best_r_change,2,3,0.932869870529,7647.8,9756,8
113934,5,best_r_change,3,2,0.932513560482,7689,9807,8
113935,5,best_r_change,2,3,0.933195828031,7611.33333333,9755,8
113936,5,best_r_change,3,2,0.930952464541,7867,9962,8
113937,5,best_r_change,2,3,0.933544561176,7571.73333333,9712,8
113947,5,best_r_change,3,2,0.932661676042,7673,9783,8
113948,5,best_r_change,2,3,0.932576262857,7682.8,9797,8
113967,3,best_r_change,3,4,1.03793115551,-4322.9,9825,8
113968,3,best_r_change,4,3,1.03748566849,-4272.16666667,9735,8
113978,5,best_r_change,3,2,0.931828949446,7770,9887,8
113979,5,best_r_change,2,3,0.933008712131,7635.6,9766,8
113983,3,best_r_change,3,4,1.0387347236,-4415.1,9718,8
113984,3,best_r_change,4,3,1.03787081228,-4316.66666667,9755,8
113990,5,best_r_change,3,2,0.93219580665,7729,9822,8
113991,5,best_r_change,2,3,0.931391074734,7820.8,9954,8
113994,5,best_r_change,3,2,0.932338544134,7713,9812,8
113995,5,best_r_change,2,3,0.933709373218,7556.8,9690,8
113996,5,best_r_change,3,2,0.93170813011,7785,9875,8
113997,5,best_r_change,2,3,0.93326491048,7607.6,9727,8
114003,5,best_r_change,3,2,0.932563178162,7688,9797,8
114004,5,best_r_change,2,3,0.931535150813,7805.26666667,9922,8
114008,5,best_r_change,3,2,0.931373236966,7824,9954,8
114009,5,best_r_change,2,3,0.93267666003,7675.46666667,9806,8
114017,5,best_r_change,3,2,0.93279072419,7663,9789,7
114018,5,best_r_change,2,3,0.933079572231,7630.13333333,9750,8
114027,3,best_r_change,3,4,1.03829706999,-4366.9,9819,8
114027,5,best_r_change,3,2,0.932480903646,7699,9819,8
114028,3,best_r_change,4,3,1.03757556624,-4284.66666667,9736,8
114028,5,best_r_change,2,3,0.933216402989,7615.2,9736,8
114036,5,best_r_change,3,2,0.932898382967,7652,9748,8
114037,5,best_r_change,2,3,0.932083446601,7745,9878,8
114043,3,best_r_change,3,4,1.03854423332,-4395.7,9759,8
114044,3,best_r_change,4,3,1.03783481229,-4314.83333333,9812,8
114047,5,best_r_change,3,2,0.931773742404,7781,9904,8
114048,5,best_r_change,2,3,0.933264941077,7611,9735,8
114106,5,best_r_change,3,2,0.931256901478,7844,9915,8
114107,5,best_r_change,2,3,0.932658528107,7684.13333333,9812,8
114119,5,best_r_change,3,2,0.933104916797,7634,9761,8
114120,5,best_r_change,2,3,0.932963547143,7650.2,9783,8
114122,5,best_r_change,3,2,0.932028881373,7757,9866,8
114123,5,best_r_change,2,3,0.932621820317,7689.4,9825,8
114137,5,best_r_change,3,2,0.933264410314,7617,9749,8
114138,5,best_r_change,2,3,0.932358490015,7720.46666667,9847,8
114154,3,best_r_change,3,4,1.0390963085,-4463,9727,8
114155,3,best_r_change,4,3,1.03561093834,-4065.16666667,9977,8
114178,5,best_r_change,3,2,0.932552680902,7701,9837,8
114179,5,best_r_change,2,3,0.932351249646,7724.06666667,9840,8
114182,5,best_r_change,3,2,0.933264437477,7620,9711,8
114183,5,best_r_change,2,3,0.933550528538,7587.4,9716,8
114191,5,best_r_change,3,2,0.932875620671,7665,9781,8
114192,5,best_r_change,2,3,0.93319905656,7628.13333333,9747,8
114203,3,best_r_change,3,4,1.0386898768,-4418.5,9736,8
114204,3,best_r_change,4,3,1.03759354605,-4293.33333333,9797,8
114204,5,best_r_change,3,2,0.932997092921,7652,9797,8
114205,5,best_r_change,2,3,0.932316448492,7729.8,9840,8
114229,3,best_r_change,3,4,1.03770758739,-4307.3,9870,8
114230,3,best_r_change,4,3,1.0370568152,-4233,9830,8
114232,3,best_r_change,3,4,1.03914927516,-4472.1,9713,8
114233,3,best_r_change,4,3,1.03713462835,-4242,9837,8
114234,3,best_r_change,3,4,1.03833972372,-4379.7,9777,8
114235,3,best_r_change,4,3,1.03644533929,-4163.33333333,9914,8
114244,5,best_r_change,3,2,0.932836735408,7673,9802,8
114245,5,best_r_change,2,3,0.932997797132,7654.66666667,9772,8
114246,5,best_r_change,3,2,0.932837911174,7673,9788,8
114247,5,best_r_change,2,3,0.932759722356,7682,9813,8
114256,5,best_r_change,3,2,0.932572468842,7704,9813,8
114257,5,best_r_change,2,3,0.932724763764,7686.66666667,9817,8
114260,5,best_r_change,3,2,0.932601085244,7701,9848,7
114261,5,best_r_change,2,3,0.932952917735,7660.86666667,9783,8
114275,5,best_r_change,3,2,0.933239991249,7629,9749,8
114276,5,best_r_change,2,3,0.933385837796,7612.4,9749,8
114278,5,best_r_change,3,2,0.931491625685,7829,9949,8
114279,5,best_r_change,2,3,0.932415112721,7723.53333333,9870,8
114285,5,best_r_change,3,2,0.932117075732,7758,9874,8
114286,5,best_r_change,2,3,0.933722999026,7574.53333333,9701,8
114287,5,best_r_change,3,2,0.932687007271,7693,9799,8
114288,5,best_r_change,2,3,0.933147837043,7640.4,9771,8
114289,3,best_r_change,3,4,1.03895737998,-4452.4,9713,8
114290,3,best_r_change,4,3,1.03804648992,-4348.33333333,9760,8
114291,5,best_r_change,3,2,0.932461873638,7719,9838,8
114292,5,best_r_change,2,3,0.932630455325,7699.8,9826,8
114307,3,best_r_change,3,4,1.03881739526,-4437.1,9723,8
114308,3,best_r_change,4,3,1.03652704389,-4175.33333333,9882,8
114326,5,best_r_change,3,2,0.93160785823,7819,9948,8
114327,5,best_r_change,2,3,0.932767704333,7686.46666667,9832,8
114347,5,best_r_change,3,2,0.932774799514,7687,9805,8
114348,5,best_r_change,2,3,0.932195869918,7753.26666667,9870,8
114376,3,best_r_change,3,4,1.03744929006,-4283.3,9846,8
114377,3,best_r_change,4,3,1.03687512932,-4217.66666667,9905,8
114382,3,best_r_change,3,4,1.03843611757,-4396.4,9835,8
114383,3,best_r_change,4,3,1.03719958385,-4255,9884,8
114387,3,best_r_change,3,4,1.0379291353,-4338.6,9847,8
114388,3,best_r_change,4,3,1.03755201595,-4295.5,9795,8
114389,5,best_r_change,3,2,0.932983066554,7666,9778,8
114390,5,best_r_change,2,3,0.932097794096,7767.33333333,9900,8
114407,5,best_r_change,3,2,0.933351980211,7625,9759,8
114408,5,best_r_change,2,3,0.93348483789,7609.86666667,9743,8
114410,5,best_r_change,3,2,0.931658071847,7819,9922,8
114411,5,best_r_change,2,3,0.933925933695,7559.6,9705,8
114427,3,best_r_change,3,4,1.03829253585,-4381.7,9790,8
114428,3,best_r_change,4,3,1.03905075681,-4468.5,9719,8
114436,3,best_r_change,3,4,1.03808242162,-4358,9791,8
114437,3,best_r_change,4,3,1.03773983356,-4318.83333333,9815,8
114485,5,best_r_change,3,2,0.932916976023,7680,9822,8
114486,5,best_r_change,2,3,0.932918726598,7679.86666667,9822,8
114487,5,best_r_change,3,2,0.933066636387,7663,9804,8
114488,5,best_r_change,2,3,0.93134302285,7860.4,9997,8
114518,5,best_r_change,3,2,0.931914633507,7797,9931,8
114519,5,best_r_change,2,3,0.933267550945,7642.13333333,9788,8
114521,5,best_r_change,3,2,0.932422874407,7739,9857,8
114522,5,best_r_change,2,3,0.932644673804,7713.66666667,9852,8
114523,5,best_r_change,3,2,0.933035285489,7669,9791,8
114524,5,best_r_change,2,3,0.932667970615,7711.13333333,9851,8
114535,3,best_r_change,3,4,1.03815602218,-4370.2,9797,8
114536,3,best_r_change,4,3,1.03725757258,-4267.33333333,9867,8
114560,5,best_r_change,3,2,0.933196578212,7653,9777,8
114561,5,best_r_change,2,3,0.932662366192,7714.26666667,9843,8
114569,5,best_r_change,3,2,0.933603330744,7607,9727,8
114570,5,best_r_change,2,3,0.932317360566,7754.4,9888,8
114576,3,best_r_change,3,4,1.03759687893,-4307.7,9887,8
114577,3,best_r_change,4,3,1.03698386238,-4237.5,9852,8
114582,5,best_r_change,3,2,0.932921401267,7686,9823,7
114583,5,best_r_change,2,3,0.932722422465,7708.86666667,9849,8
114586,3,best_r_change,3,4,1.03888084059,-4455.2,9759,7
114587,3,best_r_change,4,3,1.03746061944,-4292.5,9823,8
114593,5,best_r_change,3,2,0.931767210912,7819,9955,8
114594,5,best_r_change,2,3,0.933048850725,7672.2,9801,8
114599,5,best_r_change,3,2,0.934013385806,7562,9691,8
114600,5,best_r_change,2,3,0.932991273997,7679.2,9812,8
114619,3,best_r_change,3,4,1.03819436568,-4377.8,9838,8
114620,3,best_r_change,4,3,1.03894462863,-4463.83333333,9796,8
114621,5,best_r_change,3,2,0.932516729046,7735,9873,8
114622,5,best_r_change,2,3,0.932326545806,7756.86666667,9893,8
114632,5,best_r_change,3,2,0.932654058204,7720,9837,8
114633,5,best_r_change,2,3,0.93235281289,7754.6,9884,8
114654,3,best_r_change,3,4,1.03915606957,-4489.4,9764,8
114655,3,best_r_change,4,3,1.03774221214,-4327.33333333,9835,8
114685,5,best_r_change,3,2,0.933112438418,7671,9794,8
114686,5,best_r_change,2,3,0.933304849764,7649,9788,8
114690,3,best_r_change,3,4,1.03874967303,-4444.2,9769,8
114691,3,best_r_change,4,3,1.03689478686,-4231.5,9913,8
114703,3,best_r_change,3,4,1.03806787965,-4366.5,9837,8
114704,3,best_r_change,4,3,1.03810242014,-4370.5,9759,8
114718,5,best_r_change,3,2,0.931649784689,7841,9969,8
114719,5,best_r_change,2,3,0.93280101814,7709,9856,7
114732,3,best_r_change,3,4,1.03737405432,-4288,9879,8
